	Event_Time	Cause	Growth_Factor	GFP	Group	Clone	Progeny	Generation	GFP_Age	IsGFPatBirth	StartTime	BirthTime
3442	5.85567130e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908382e+05
3443	2.08333334e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908946e+05
3444	2.08333334e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908946e+05
3445	4.16666666e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908926e+05
3446	4.16666666e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908926e+05
3447	5.39583333e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.40000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908913e+05
3448	5.39583333e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.50000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908913e+05
3449	8.34722222e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908884e+05
3450	8.34722222e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.70000000e+01	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908884e+05
3451	5.34583333e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	1.00000000e+00	0.00000000e+00	2.60937500e-01	0.00000000e+00	7.32906897e+05	7.32906897e+05
3452	4.46539352e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	3.00000000e+00	1.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907433e+05
3453	5.03831019e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.00000000e+00	1.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907433e+05
3454	5.23090278e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907881e+05
3455	5.24814815e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907881e+05
3456	5.36967593e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907938e+05
3457	3.46831019e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907938e+05
3458	8.97071759e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908406e+05
3459	1.33474537e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908408e+05
3460	1.46337963e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908408e+05
3461	2.50972222e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908406e+05
3462	5.34826389e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909743e+05
3463	5.86828704e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909743e+05
3464	7.15983796e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909303e+05
3465	8.61631944e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.50000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909871e+05
3466	9.17696759e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.40000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909871e+05
3467	1.03315972e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.80000000e+01	2.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909303e+05
3468	3.49618056e-01	1.00000000e+00	mcsf	0.00000000e+00	MCSF_GFPneg	3.90000000e+01	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.32906897e+05	7.32906897e+05
3469	6.22800926e-01	1.00000000e+00	mcsf	0.00000000e+00	MCSF_GFPneg	3.90000000e+01	3.00000000e+00	1.00000000e+00	       NaN	0.00000000e+00	7.32906897e+05	7.32907248e+05
3470	6.38437500e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.00000000e+00	1.00000000e+00	4.36701389e-01	0.00000000e+00	7.32906897e+05	7.32907248e+05
3471	4.34363426e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	4.00000000e+00	2.00000000e+00	2.32060185e-01	0.00000000e+00	7.32906897e+05	7.32907888e+05
3472	4.37835648e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	7.00000000e+00	2.00000000e+00	2.32060185e-01	0.00000000e+00	7.32906897e+05	7.32907873e+05
3473	4.58668981e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907888e+05
3474	4.60405093e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907873e+05
3475	4.50046296e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908335e+05
3476	4.69143518e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908335e+05
3477	4.84768518e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908324e+05
3478	4.91886574e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908349e+05
3479	5.05601852e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908324e+05
3480	5.05787037e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908349e+05
3481	3.07224537e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908312e+05
3482	3.08430556e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908312e+05
3483	3.39212963e-01	2.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.60000000e+01	4.00000000e+00	1.23263889e-02	0.00000000e+00	7.32906897e+05	7.32908786e+05
3484	1.34849537e+00	2.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.70000000e+01	4.00000000e+00	1.23263889e-02	0.00000000e+00	7.32906897e+05	7.32908832e+05
3485	1.55167824e+00	2.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908832e+05
3486	1.58634259e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.30000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908856e+05
3487	1.65597222e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908786e+05
3488	2.29106481e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908811e+05
3489	2.53336806e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.20000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908856e+05
3490	2.55785880e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908830e+05
3491	2.56133102e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908830e+05
3492	2.59084491e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.50000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908807e+05
3493	2.59952546e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	2.40000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908807e+05
3494	2.60299769e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	1.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908811e+05
3495	3.08472222e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	3.70000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32911104e+05
3496	3.10208333e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	3.60000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32911104e+05
3497	9.43576389e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	5.40000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910442e+05
3498	9.50497685e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	4.70000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910442e+05
3499	9.53981481e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	4.60000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910442e+05
3500	9.57442130e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	3.90000000e+01	5.50000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910442e+05
3501	5.86666667e-01	1.00000000e+00	mcsf	0.00000000e+00	MCSF_GFPneg	4.00000000e+01	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.32906897e+05	7.32906897e+05
3502	5.04016204e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.00000000e+00	1.00000000e+00	2.86655093e-01	0.00000000e+00	7.32906897e+05	7.32907485e+05
3503	5.51620370e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	3.00000000e+00	1.00000000e+00	2.86655093e-01	0.00000000e+00	7.32906897e+05	7.32907485e+05
3504	6.05543982e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907991e+05
3505	7.01215278e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907991e+05
3506	7.27245370e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908038e+05
3507	7.93217593e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908038e+05
3508	7.69976852e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908694e+05
3509	9.64745370e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908767e+05
3510	9.79166667e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908694e+05
3511	1.05515046e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908834e+05
3512	1.14446759e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908598e+05
3513	1.33270833e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908834e+05
3514	2.03885417e+00	2.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908767e+05
3515	2.81570602e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908598e+05
3516	2.95370370e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909744e+05
3517	6.44212962e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909744e+05
3518	3.31736111e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	3.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910166e+05
3519	5.55462963e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909890e+05
3520	6.04085648e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909890e+05
3521	6.65046296e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909734e+05
3522	7.22534722e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909673e+05
3523	7.23449074e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	3.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32910166e+05
3524	7.36365741e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909734e+05
3525	7.99050926e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909673e+05
3526	9.35185185e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909464e+05
3527	1.00304398e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.00000000e+01	1.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909464e+05
3528	1.66782407e-01	1.00000000e+00	mcsf	0.00000000e+00	MCSF_GFPneg	4.10000000e+01	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.32906897e+05	7.32906897e+05
3529	6.15868056e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	3.00000000e+00	1.00000000e+00	5.42824075e-03	0.00000000e+00	7.32906897e+05	7.32907065e+05
3530	8.05648148e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	2.00000000e+00	1.00000000e+00	5.42824075e-03	0.00000000e+00	7.32906897e+05	7.32907065e+05
3531	7.75393519e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907683e+05
3532	9.10115741e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907683e+05
3533	1.13299769e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907873e+05
3534	1.44099537e+00	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907873e+05
3535	6.62152778e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909314e+05
3536	9.73981481e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908596e+05
3537	1.00177083e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908596e+05
3538	1.22519676e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908460e+05
3539	1.26704861e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908460e+05
3540	6.58668982e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909314e+05
3541	7.74965278e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909007e+05
3542	8.74259259e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.10000000e+01	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909007e+05
3543	2.55509259e-01	1.00000000e+00	mcsf	0.00000000e+00	MCSF_GFPneg	4.20000000e+01	1.00000000e+00	0.00000000e+00	       NaN	0.00000000e+00	7.32906897e+05	7.32906897e+05
3544	5.30821759e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.00000000e+00	1.00000000e+00	5.30821759e-01	0.00000000e+00	7.32906897e+05	7.32907154e+05
3545	7.98703704e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	3.00000000e+00	1.00000000e+00	5.30821759e-01	0.00000000e+00	7.32906897e+05	7.32907154e+05
3546	3.99456019e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	6.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907954e+05
3547	4.25497685e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	7.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907954e+05
3548	4.51168981e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	4.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907686e+05
3549	4.87627315e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	5.00000000e+00	2.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32907686e+05
3550	3.26064815e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.20000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908355e+05
3551	5.74259259e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.00000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908176e+05
3552	6.33275463e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	9.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908139e+05
3553	7.27210648e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	8.00000000e+00	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908139e+05
3554	8.03738426e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.10000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908176e+05
3555	8.98796296e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.30000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908355e+05
3556	9.02233796e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.50000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908382e+05
3557	1.01407407e+00	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.40000000e+01	3.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908382e+05
3558	2.66666667e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.50000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908683e+05
3559	5.03310185e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.30000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908981e+05
3560	5.39768519e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.20000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908981e+05
3561	5.50173611e-01	1.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.40000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908683e+05
3562	5.67546296e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908752e+05
3563	7.19432870e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908868e+05
3564	7.27592593e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908752e+05
3565	7.46689815e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.90000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908774e+05
3566	8.02939815e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.80000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908774e+05
3567	8.04652778e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	1.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32908868e+05
3568	1.57199074e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	3.00000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909286e+05
3569	2.05740741e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	3.10000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909286e+05
3570	2.38900463e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.60000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909258e+05
3571	2.42372685e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	2.70000000e+01	4.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909258e+05
3572	8.92824074e-02	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	4.90000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909235e+05
3573	2.85787037e-01	0.00000000e+00	mcsf	1.00000000e+00	MCSF_GFPpos	4.20000000e+01	4.80000000e+01	5.00000000e+00	       NaN	1.00000000e+00	7.32906897e+05	7.32909235e+05
